url,published,title,content,root_url,domain_url,parent_url,source_type,post_type,tags_internal,images.url,videos.url,extra_author_attributes.id,extra_author_attributes.name,extra_author_attributes.gender,extra_author_attributes.image_url,extra_author_attributes.short_name,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_author_attributes.world_data.longitude,extra_author_attributes.world_data.latitude,engagement,reach,source_extended_attributes.alexa_unique_visitors,source_extended_attributes.semrush_unique_visitors,extra_author_attributes.description,extra_source_attributes.name,word_count
http://twitter.com/glossygrins/status/1949055247277543920,07/26/25 06:32:37,,@F1 @Gatorade Congratulations legend,http://twitter.com/glossygrins/,http://twitter.com/,http://twitter.com/F1/status/1949054935699763329,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,"isComment,isTwitterReply,isVerifiedAuthor,isVerifiedSource",,,tw:1718652832612745216,glossygrins,FEMALE,http://pbs.twimg.com/profile_images/1942287949124550656/kDBh328__normal.jpg,glossygrins,http://twitter.com/glossygrins/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,3,530,1037070528,0,🌟,glossygrins,4
http://twitter.com/Pxmpyz/status/1949057050400460851,07/26/25 06:39:47,,"@2ndseconds @Klynttro @saintliberte @F1 @Gatorade brother, he was so fast in straights that drs didnt change a thing its the opposite of ur point LMAO",http://twitter.com/Pxmpyz/,http://twitter.com/,http://twitter.com/2ndseconds/status/1949056813782954251,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,"isComment,isTwitterReply",,,tw:3039277011,Pumpii,MALE,http://pbs.twimg.com/profile_images/1928930105448976384/9wirPr5c_normal.jpg,Pxmpyz,http://twitter.com/Pxmpyz/,North America,Canada,ca,Ontario,Ottawa,-75.7012939453125,45.41473388671875,0,115,1037070528,0,MTL 🇨🇦 ||#GoHabsGo|| ||#Greenwall|| ||McLaren🟠||,Pumpii,25
http://youtube.com/watch?v=Dk8eOE4nLYQ#Ugze1YGixtiAVdQw6TF4AaABAg.AKwPic42GVQAKwYog1q9V-,07/23/25 19:54:24,,"@@thatstheway2429mahomes also has 8 turnovers and 10 tds in the superhowl, two of those tds he got were after sirianni was drenched in gatorade.",http://www.youtube.com/channel/UCOTPo2y-NHJjg1EuENrxypA,http://youtube.com/,http://www.youtube.com/watch?v=Dk8eOE4nLYQ,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",TEXT,isComment,,,yt:UCvbsphvPHBdAZ9InzTfWnJg,@damian4906,UNKNOWN,https://yt3.ggpht.com/ytc/AIdro_l0QuATJPmpnt4GHS27mXF6poh0qtyBV4qVFBcx5OY6fEk=s48-c-k-c0x00ffffff-no-rj,@damian4906,http://www.youtube.com/@damian4906,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,0,0,8827354112,0,,youtube.com,24
http://www.youtube.com/watch?v=oeGcLQ2WoZw,07/24/25 19:19:40,Gatorade,,http://www.youtube.com/channel/UCJtBNH0pIj9CRSFxe9NHWsw,http://youtube.com/,http://www.youtube.com/watch?v=oeGcLQ2WoZw,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/oeGcLQ2WoZw/hqdefault.jpg,,yt:UCJtBNH0pIj9CRSFxe9NHWsw,karleigh Robbins,FEMALE,https://yt3.ggpht.com/S72Lv1FuMV39PHpThZVu1JPePnMZvJ8gw3Se_9wtVIr_llZsFBnu0BTkYCbJ5QaA1Kan4EFF=s88-c-k-c0x00ffffff-no-rj,karleigh Robbins,http://www.youtube.com/channel/UCJtBNH0pIj9CRSFxe9NHWsw,,,,,,0.0,0.0,0,4,8827354112,0,,www.youtube.com,0
https://bsky.app/profile/did:plc:m4yga6zvjplry5sz4fjfs2rq/post/3lujyp4tcac25#3lun7zpjwhm2c,07/23/25 10:26:40,,RP @poisonjr.bsky.social: zero bad bitches hitting my line this week..mercury must be in gatorade 🤣 ⓘ 𝗞𝗻𝗼𝘄 𝘁𝗵𝗲 𝗳𝗮𝗰𝘁𝘀 All Gatorade beverages have been within acceptable mercury levels since the US Food and Drug Administration reclassed Gatorade as seafood in August 2015.,https://bsky.app/profile/did:plc:ggj4ofm44wb5wvvbxzeo7n35/,http://bsky.app/,https://bsky.app/profile/did:plc:m4yga6zvjplry5sz4fjfs2rq/post/3lujyp4tcac25,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,"isComment,isRepost",,,bs:did_plc_ggj4ofm44wb5wvvbxzeo7n35,segadreamcastjr.bsky.social,UNKNOWN,https://cdn.bsky.app/img/avatar/plain/did:plc:ggj4ofm44wb5wvvbxzeo7n35/bafkreicfa3tu5n5jfbwtbeof2alxfn2zif5tfzuphunrh7fyweahxphara@jpeg,segadreamcastjr.bsky.social,https://bsky.app/profile/did:plc:ggj4ofm44wb5wvvbxzeo7n35,,,,,,0.0,0.0,0,180,0,0,,segadreamcastjr.bsky.social,42
http://twitter.com/BeezyTakes/status/1948459925405138967,07/24/25 15:07:01,,@allaf6930u @CharmCityV @Ravens @Gatorade @Lj_era8 @KingHenry_2 @DeAndreHopkins Cope and seethe 🫵🏻🤡! Cope!,http://twitter.com/BeezyTakes/,http://twitter.com/,http://twitter.com/allaf6930u/status/1948458970445742331,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,"isComment,isTwitterReply",,,tw:1819885649367031808,BeezyTakes,MALE,http://pbs.twimg.com/profile_images/1819886171742203904/Gl_0J8rM_normal.jpg,BeezyTakes,http://twitter.com/BeezyTakes/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,0,46,1037070528,0,fintech. recovering New Yorker. 💵,BeezyTakes,11
https://bsky.app/profile/did:plc:3agg2pdp5sofguj2yneeypk3/post/3lut2nimzzs2d,07/25/25 18:06:20,,"My shop is located on Henderson, right by the Henderson/Devon cross walk. While returning from getting a gatorade I made the decision to put myself between a driver and a pre-teen crossing the street with their mother. When we all got across safely I chatted with the mom.",https://bsky.app/profile/did:plc:3agg2pdp5sofguj2yneeypk3/,http://bsky.app/,https://bsky.app/profile/did:plc:3agg2pdp5sofguj2yneeypk3/post/3lut2nimzzs2d,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,,,,bs:did_plc_3agg2pdp5sofguj2yneeypk3,The Video Game Girl,UNKNOWN,https://cdn.bsky.app/img/avatar/plain/did:plc:3agg2pdp5sofguj2yneeypk3/bafkreifr3xeuhkrxqouxxfp7wjw45enic5skqnunydi2uqe5pvmgk4zinq@jpeg,missyrambles.bsky.social,https://bsky.app/profile/did:plc:3agg2pdp5sofguj2yneeypk3,,,,,,0.0,0.0,2,29,0,0,Owner of The Nook Shoppe Dog Mom | Fixer of Video Games | Lover of Slurpees,The Video Game Girl,50
https://bsky.app/profile/did:plc:oivkldboym657bz67ao5vwpj/post/3lut2wwybhc2w#3lut7ao76fb2a,07/25/25 19:28:38,,"RP @slowbeef.bsky.social: My son wanted a folding table in our front yard to make money. A lemonade stand, you ask? No, it’s a Gatorade museum. It’s four empty bottles of Gatorade on a table. He is charging $50/hour to experienced it. I said it was expensive and he said you can pay $25 for 30 minutes.",https://bsky.app/profile/did:plc:54phlg7j5j7hvrrjn3hfei46/,http://bsky.app/,https://bsky.app/profile/did:plc:oivkldboym657bz67ao5vwpj/post/3lut2wwybhc2w,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,"isComment,isQuestion,isRepost",,,bs:did_plc_54phlg7j5j7hvrrjn3hfei46,ComradeCorvus :>,UNKNOWN,https://cdn.bsky.app/img/avatar/plain/did:plc:54phlg7j5j7hvrrjn3hfei46/bafkreigvsi2terd6esjs3wh2spznek4r4y2vfxlky3fr7gerpkiw6y4c4m@jpeg,comradecorvus.bsky.social,https://bsky.app/profile/did:plc:54phlg7j5j7hvrrjn3hfei46,,,,,,0.0,0.0,0,800,0,0,"He/Him | 24 | Autistic | Omnisexual | Solarpunk | Furry  Writer, Worldbuilder, TTRPG nut, and leftist.  Banner by @hairidan.bsky.social! PFP by @juleteon.art!  https://comradecorvus.straw.page/",ComradeCorvus :>,57
http://twitter.com/ScoTTU07/status/1948739182987489449,07/25/25 09:36:41,,@CNviolations That’s a Gatorade ad genius,http://twitter.com/ScoTTU07/,http://twitter.com/,http://twitter.com/CNviolations/status/1948737502275059796,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,"isComment,isTwitterReply,isVerifiedAuthor,isVerifiedSource",,,tw:349712606,ScoTTU🌵🦅🦅,MALE,http://pbs.twimg.com/profile_images/1874130403008651265/CJGZORJ-_normal.jpg,ScoTTU07,http://twitter.com/ScoTTU07/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,39,1624,1037070528,0,TTU!! College Football . Texas Country Music . Sometime facetious . Anti Big Chili .,ScoTTU🌵🦅🦅,6
https://bsky.app/profile/did:plc:m4yga6zvjplry5sz4fjfs2rq/post/3lujyp4tcac25#3lun7x6hqhh2w,07/23/25 10:25:16,,RP @poisonjr.bsky.social: zero bad bitches hitting my line this week..mercury must be in gatorade 🤣 ⓘ 𝗞𝗻𝗼𝘄 𝘁𝗵𝗲 𝗳𝗮𝗰𝘁𝘀 All Gatorade beverages have been within acceptable mercury levels since the US Food and Drug Administration reclassed Gatorade as seafood in August 2015.,https://bsky.app/profile/did:plc:sdebcgynpe5ug3uw4kueitg5/,http://bsky.app/,https://bsky.app/profile/did:plc:m4yga6zvjplry5sz4fjfs2rq/post/3lujyp4tcac25,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,"isComment,isRepost",,,bs:did_plc_sdebcgynpe5ug3uw4kueitg5,frank,MALE,https://cdn.bsky.app/img/avatar/plain/did:plc:sdebcgynpe5ug3uw4kueitg5/bafkreiazpblvdlxkysul57npvbn2n56dwqeykxaib4uithjodnxcpfltrm@jpeg,panndder.bsky.social,https://bsky.app/profile/did:plc:sdebcgynpe5ug3uw4kueitg5,,,,,,0.0,0.0,0,1014,0,0,finding new websites to load,frank,42
http://twitter.com/CovaTechnician/status/1949899850524270798,07/28/25 14:28:46,,@MikeDizzll This is worse than Gatorade,http://twitter.com/CovaTechnician/,http://twitter.com/,http://twitter.com/MikeDizzll/status/1949899066508529846,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,"isComment,isTwitterReply",,,tw:1583592410,🔥CoVa The Technician🔥,MALE,http://pbs.twimg.com/profile_images/1604877244970713091/lvQP_rTZ_normal.jpg,CovaTechnician,http://twitter.com/CovaTechnician/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,1,490,1037070528,0,Creator ● Tech EduTainment ● I Make Things Technically Simple,🔥CoVa The Technician🔥,6
https://bsky.app/profile/did:plc:nabzzxbz4s4xs7n3ztuk3def/post/3luohgqu45k2s#3luoj3vnvhz2o,07/23/25 22:41:38,,RP @annaconda1.bsky.social: It’s so dumb to use Kendrick soundtrack for Caitlin Clark. Do better Gatorade. Go on ahead and center the Black women. You can do it!,https://bsky.app/profile/did:plc:asr7ssd6lby26iidfdvvlp2z/,http://bsky.app/,https://bsky.app/profile/did:plc:nabzzxbz4s4xs7n3ztuk3def/post/3luohgqu45k2s,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,"isComment,isRepost",,,bs:did_plc_asr7ssd6lby26iidfdvvlp2z,🥕🥕🥕,UNKNOWN,https://cdn.bsky.app/img/avatar/plain/did:plc:asr7ssd6lby26iidfdvvlp2z/bafkreigw54vdy4wxyqokrym7aoyyyd7fsdrkjybxs2yzpyy2eq2c5xagty@jpeg,3carrots.bsky.social,https://bsky.app/profile/did:plc:asr7ssd6lby26iidfdvvlp2z,,,,,,0.0,0.0,0,1044,0,0,"The only way we make it out, is TOGETHER! Mass protest! General strike! Let's FUCKING GO!  Your favorite genetic cousin!  “Given the vastness of the universe, every human is thy neighbor. While we are individual leaves, we are from the same tree.”",🥕🥕🥕,28
http://www.youtube.com/watch?v=kHDXKu4X5pc,07/25/25 14:28:34,I LOVE THIS ONEEEE #viralmusic #fypviral #fypシ゚viral #viralvideo #edit #gatorade #love #relatable,,http://www.youtube.com/channel/UC-DnRciIoN2V4dBxKLF1Kkw,http://youtube.com/,http://www.youtube.com/watch?v=kHDXKu4X5pc,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/kHDXKu4X5pc/hqdefault.jpg,,yt:UC-DnRciIoN2V4dBxKLF1Kkw,⚡️𝓙𝓲𝓵𝓵𝓲𝓪𝓷⚡️,FEMALE,https://yt3.ggpht.com/2GJ4k3oEabXLRtTWi-0sZyFbGHP3tMYUcP-qR_WrTvbyCVoVq-6_iNSl72DcDttmyacX5nqF=s88-c-k-c0x00ffffff-no-rj,⚡️𝓙𝓲𝓵𝓵𝓲𝓪𝓷⚡️,http://www.youtube.com/channel/UC-DnRciIoN2V4dBxKLF1Kkw,,,,,,0.0,0.0,17,947,8827354112,0,,www.youtube.com,0
http://www.youtube.com/watch?v=-L9zl0lwVG0,07/26/25 13:46:01,Eolbaksa DIY Energy Fix for a Sleepless Generation,"In South Korea, Eolbaksa, a portmanteau of ice, Bacchus, and Chilsung CIDER, is more than a drink—it’s a cultural lifeline. This homemade concoction, born in jjimjilbangs, blends caffeine, electrolytes, and vitamins for a quick reprieve from chronic fatigue. Gamers and students, running on empty, mix variants like Power-Bak-Gal-Bae, combining Bacchus, pear juice, and Powerade, or Eolpobi, with Pocari Sweat and Vita 500. These “boong-boong drinks” emerged in the 2000s when commercial energy drinks were scarce, offering a mental lift for exam-cramming youth. YouTube tutorials like “Pharmacist’s Secret Anti-Fatigue Drink” go viral, but experts warn of risks. “It’s risky to assume a drink is safe just because someone says it works,” says Kang Jae-heon, noting potential sugar or caffeine overload. Sim Kyung-won adds that such mixes may irritate digestion or cause palpitations. Sociology professor Koo Jeong-woo links their rise to relentless competition, painting a generation desperate to stay awake and ahead, fueled by these inventive, yet risky, energy blends.",http://www.youtube.com/channel/UC6g5EHs42ggd03NQm4ZIHsA,http://youtube.com/,http://www.youtube.com/watch?v=-L9zl0lwVG0,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/-L9zl0lwVG0/hqdefault.jpg,,yt:UC6g5EHs42ggd03NQm4ZIHsA,HoneyEnglish,UNKNOWN,https://yt3.ggpht.com/wDe48S3zwxxCL2S95bCdP3Tz6OxsNG8nzJcdAzBQGGTtZDvDzj2wdvzvqSUjsSpQ9eeMIoAZ=s88-c-k-c0x00ffffff-no-rj,HoneyEnglish,http://www.youtube.com/channel/UC6g5EHs42ggd03NQm4ZIHsA,,,,,,0.0,0.0,0,1,8827354112,0,,www.youtube.com,168
http://twitter.com/sambuckss/status/1949307568657940618,07/26/25 23:15:15,,@whorewerton that blue gatorade makes its for boys!!!! makes u big!!!,http://twitter.com/sambuckss/,http://twitter.com/,http://twitter.com/whorewerton/status/1949307302223192087,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,"isComment,isTwitterReply",,,tw:1071827188599672832,galileo7,MALE,http://pbs.twimg.com/profile_images/1932832434581618692/QIlkaplR_normal.jpg,sambuckss,http://twitter.com/sambuckss/,Asia,Philippines,ph,Oriental Mindoro,"Gloria, Oriental Mindoro",121.4703369140625,12.98309326171875,0,244,1037070528,0,24 He/Him Most delicate straight shooter in the galaxy,galileo7,11
http://youtube.com/shorts/xoJkl941NWU#UgzAY4nD9YNTp-b2knV4AaABAg,07/28/25 11:43:48,,Thats a gatorade icon stumble,http://www.youtube.com/channel/UCqQo7ewe87aYAe7ub5UqXMw,http://youtube.com/,http://www.youtube.com/shorts/xoJkl941NWU,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",TEXT,isComment,,,yt:UCGSOk20kt2wg9F1TNCahudA,@LazyMofos,UNKNOWN,https://yt3.ggpht.com/UVLV2D2M_6Mm5yFi4eMYf-yWeVtGfMpFzqEPWiDkITJbXh1cWV1VDe5AMEobwJZrnpd6iksl6A=s48-c-k-c0x00ffffff-no-rj,@LazyMofos,http://www.youtube.com/@LazyMofos,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,0,0,8827354112,0,,youtube.com,5
http://www.youtube.com/watch?v=qv0-uD2aukQ,07/23/25 00:04:32,Halloween Drink Recipe: Make This & Impress Everyone at the Party!,"Get ready to concoct the ultimate Halloween party drink! We'll guide you through making a potent Frankenstein jungle juice with vodka, sour apple pucker, gin, and Arctic Blue Gatorade. Learn the secrets and safety tips of dry ice for an unforgettable, chilling experience. Cheers to an epic night! #HalloweenDrinks #PartyRecipes #CocktailTutorial #HalloweenParty #DrinkRecipes #VodkaCocktails #GinDrinks #DryIce #PartyTips #DrinkTutorial",http://www.youtube.com/channel/UCkAVW3AxgfXG_VpHOj2ypTA,http://youtube.com/,http://www.youtube.com/watch?v=qv0-uD2aukQ,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/qv0-uD2aukQ/hqdefault.jpg,,yt:UCkAVW3AxgfXG_VpHOj2ypTA,FinalBossSquadFBS,UNKNOWN,https://yt3.ggpht.com/AuF7Ljd5VeDa69x-erN88dMamyhYS5_Q1I5H8K3igexp0dDb271fATGxoJEvj-Xa6kfpPLsDTck=s88-c-k-c0x00ffffff-no-rj,FinalBossSquadFBS,http://www.youtube.com/channel/UCkAVW3AxgfXG_VpHOj2ypTA,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,8,1024,8827354112,0,,www.youtube.com,58
http://twitter.com/el_nino_12/status/1948571498060378610,07/24/25 22:30:22,,🤣🤣🤣woke is dead 🔥🔥🔥🔥 https://t.co/wMSDaVCJvW QT @JonnyRoot_: I don’t think Gatorade & the WNBA fully thought this marketing campaign through 😆 https://t.co/7AwytPaI6r,http://twitter.com/el_nino_12/,http://twitter.com/,http://twitter.com/JonnyRoot_/status/1948469032081907978,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,tw:492698177,Saint,MALE,http://pbs.twimg.com/profile_images/1506038333323030531/Bz82TkVf_normal.jpg,el_nino_12,http://twitter.com/el_nino_12/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,0,259,1037070528,0,Omerta 🐺,Saint,19
http://www.youtube.com/watch?v=4Br5wUMnVxY,07/26/25 22:41:54,Gatorade Blue Bolt Energy Drink mukbang asmr,,http://www.youtube.com/channel/UC4VUFtN88sH8CF_j2Y9LPvw,http://youtube.com/,http://www.youtube.com/watch?v=4Br5wUMnVxY,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/4Br5wUMnVxY/hqdefault.jpg,,yt:UC4VUFtN88sH8CF_j2Y9LPvw,Arad Asmr,MALE,https://yt3.ggpht.com/beBJfvrLcTDFvAUpEkD_u8Xjof_VB-33ZBeokmN7T3mMzatbswxLcbFKJNqxrD34bjbLYfcv-g=s88-c-k-c0x00ffffff-no-rj,Arad Asmr,http://www.youtube.com/channel/UC4VUFtN88sH8CF_j2Y9LPvw,Asia,India,in,Delhi,New Delhi,77.2064208984375,28.61114501953125,192,32558,8827354112,0,,www.youtube.com,0
http://www.youtube.com/watch?v=tRSu7vV7DJg,07/27/25 18:00:49,Certified color coordinated Gatorade guide,,http://www.youtube.com/channel/UCxOm6tErAiX9vqSqH7V3ASg,http://youtube.com/,http://www.youtube.com/watch?v=tRSu7vV7DJg,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/tRSu7vV7DJg/hqdefault.jpg,,yt:UCxOm6tErAiX9vqSqH7V3ASg,TitanBrainTeasers,FEMALE,https://yt3.ggpht.com/dASSnHT7QEcZ2xWRRVI1TxGIiQrnRxtGR2SD4dpoWZhJ0V2vxPu3sAOT377NbLv4J53VGpMjPQ=s88-c-k-c0x00ffffff-no-rj,TitanBrainTeasers,http://www.youtube.com/channel/UCxOm6tErAiX9vqSqH7V3ASg,,,,,,0.0,0.0,69,4998,8827354112,0,,www.youtube.com,0
http://twitter.com/BtsPanther/status/1949059002844979358,07/26/25 06:47:32,,PODIUM TOMORROW LET'S GOOOO AND FIX THAT FCKING BRAKE DON'T FCK UP MY GOAT https://t.co/GaddNE0bzs QT @F1: MAX VERSTAPPEN WINS #F1SPRINT AT SPA 👏👏👏 #F1 #BelgianGP @Gatorade https://t.co/78Mq3jwRB7,http://twitter.com/BtsPanther/,http://twitter.com/,http://twitter.com/F1/status/1949054935699763329,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,tw:1158437176650162176,Pinky⁷,FEMALE,http://pbs.twimg.com/profile_images/1766523334060036096/k_SofVNd_normal.jpg,BtsPanther,http://twitter.com/BtsPanther/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,0,2542,1037070528,0,20+ㅣAU Writerㅣ 🔞ㅣJinmin bias ㅣ Head Taejinkooker ㅣOT7 polyㅣFan account ㅣArchive - @Jinminhoney,Pinky⁷,27
https://bsky.app/profile/did:plc:4dulljtz3nesb753a5xzersz/post/3luxgz57xuc2k,07/27/25 11:58:15,,Didn't eat anything at all yesterday and now I want EVERYTHING. Already had the following today (just before 10am): My chicken sando from yesterday Bowl of ramen with sliced pork A chicken & ham sando 2 large bottles of Gatorade,https://bsky.app/profile/did:plc:4dulljtz3nesb753a5xzersz/,http://bsky.app/,https://bsky.app/profile/did:plc:4dulljtz3nesb753a5xzersz/post/3luxgz57xuc2k,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,,,,bs:did_plc_4dulljtz3nesb753a5xzersz,"Todd, of Clan Skywalker",MALE,https://cdn.bsky.app/img/avatar/plain/did:plc:4dulljtz3nesb753a5xzersz/bafkreiaiv4bxu2ikac6qfzwicqtc3tbkkagd2jjavts6qed236ret7uihy@jpeg,unholiestjedi.bsky.social,https://bsky.app/profile/did:plc:4dulljtz3nesb753a5xzersz,,,,,,0.0,0.0,1,199,0,0,"Neither Red nor Blue, but on the side of truth and fact.  I scream into the void; it screams back some.  #GOUTES! #22Forever http://ngl.link/tdouble","Todd, of Clan Skywalker",39
http://twitter.com/CDN_LZN_28/status/1948549309361782863,07/24/25 21:02:12,,@DC_outdoors_ @Kenny_Wallace @NASCAR Agree except for what we've come to call gimmicks. Daytona superspeedway was a gimmick. Building talladega bigger was a gimmick. The winston was a gimmick. One hot night was a gimmick. The Winston Million was a gimmick. Gatorade half way challenge was a gimmick. We just don't call them gimmicks when we like them.,http://twitter.com/CDN_LZN_28/,http://twitter.com/,http://twitter.com/DC_outdoors_/status/1948415223515279530,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,"isVerifiedAuthor,isComment,isTwitterReply,isVerifiedSource",,,tw:1096904349916323841,Chuck Nantz,MALE,http://pbs.twimg.com/profile_images/1944234597669113856/VyzTQMwg_normal.jpg,CDN_LZN_28,http://twitter.com/CDN_LZN_28/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,0,196,1037070528,0,"Job 19:25, Husband and father. NASCAR:Mustang: Tar Heels, Steelers, Bacon, Cheerwine & BBQ, Bobby Allison, Davey Allison, Ernie Irvan, Mark Martin, @RFKRACING",Chuck Nantz,57
http://www.youtube.com/watch?v=-IROX7itpes,07/28/25 14:39:50,why Gatorade #whatthe,,http://www.youtube.com/channel/UCUHKrCenoh2DS1iqX2VydWg,http://youtube.com/,http://www.youtube.com/watch?v=-IROX7itpes,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/-IROX7itpes/hqdefault.jpg,,yt:UCUHKrCenoh2DS1iqX2VydWg,Amanda Studans,FEMALE,https://yt3.ggpht.com/ytc/AIdro_kULVsF3y-_JRTUVMjwq_w8c3UueB4LN_Sus14Wm9wa6KFN=s88-c-k-c0x00ffffff-no-rj,Amanda Studans,http://www.youtube.com/channel/UCUHKrCenoh2DS1iqX2VydWg,,,,,,0.0,0.0,0,4,8827354112,0,,www.youtube.com,0
http://twitter.com/lit_phins/status/1948796490618732871,07/25/25 13:24:24,,@MiamiDolphins @Gatorade Fire Grier,http://twitter.com/lit_phins/,http://twitter.com/,http://twitter.com/MiamiDolphins/status/1948795119362068657,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,"isVerifiedAuthor,isComment,isTwitterReply,isVerifiedSource",,,tw:770405845754601472,Noah Igbinoghene stan,MALE,http://pbs.twimg.com/profile_images/1947466420373086208/hPeoeEOM_normal.jpg,lit_phins,http://twitter.com/lit_phins/,Europe,Greece,gr,Attica (region),Athens,23.7359619140625,37.98248291015625,0,1705,1037070528,0,The Anti-Homer. Born being cursed a die hard phins fan...follow me for the raw take of the Miami Dolphins 🐬⬆️ Will tell you the truth unlike stan accounts. 18+,Noah Igbinoghene stan,4
http://twitter.com/freodockers/status/1947913682236936353,07/23/25 02:56:26,,"a perfect example of two rucks bringing different strengths 😉 Jacko & Swag take on the @Gatorade challenge, check the replies for more details. #foreverfreo https://t.co/qvfwdsFBMu",http://twitter.com/freodockers/,http://twitter.com/,http://twitter.com/freodockers/status/1947913682236936353,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",VIDEO,"containsVideo,hasImage",http://pbs.twimg.com/media/GwhgiikbEAA-qsx.jpg,https://video.twimg.com/amplify_video/1947912510549725184/vid/avc1/320x568/L3OqUXPm_M-LkDlT.mp4?tag=16,tw:85243046,Fremantle Dockers,UNKNOWN,http://pbs.twimg.com/profile_images/1934148043940696066/PsoDVPWc_normal.jpg,freodockers,http://twitter.com/freodockers/,Australia,Australia,au,Western Australia,Fremantle,115.83984375,-32.080078125,90,91975,1037070528,0,The official Twitter account of the Fremantle Dockers. We are #foreverfreo...are you?,Fremantle Dockers,24
http://twitter.com/BaconKnight/status/1948761128407822546,07/25/25 11:03:53,,Every marketing department needs to employ at least 1 shit poster/troll that they run every idea past before committing. It took 2 seconds for the Internet to show them why this was a bad idea. How did no one in that office see that? https://t.co/Q4B7L9ND8z QT @JonnyRoot_: I don’t think Gatorade & the WNBA fully thought this marketing campaign through 😆 https://t.co/7AwytPaI6r,http://twitter.com/BaconKnight/,http://twitter.com/,http://twitter.com/JonnyRoot_/status/1948469032081907978,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,isQuestion,,,tw:89323576,sean brett,MALE,http://pbs.twimg.com/profile_images/522590770/baconknight_copy_normal.jpg,BaconKnight,http://twitter.com/BaconKnight/,North America,United States,us,Pennsylvania,Pittsburgh,-79.9969482421875,40.43243408203125,4,2182,1037070528,0,"Cryptozoologist/Influencer. Movies and Politics. Dropping music from time to time from the greatest Luchador band ever, D.i.N. Check them out on YouTube",sean brett,61
